timestamp, index, memory.used [MiB], memory.total [MiB], utilization.gpu [%]
2026/07/04 01:54:04.814, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:04.814, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:04.815, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:14.815, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:54:14.816, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:14.816, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:14.816, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:14.816, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:14.817, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:14.817, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:14.817, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:24.818, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:54:24.818, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:24.818, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:24.818, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:24.819, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:24.819, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:24.819, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:24.820, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:34.820, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:54:34.820, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:34.821, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:34.821, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:34.821, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:34.822, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:34.822, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:34.822, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:44.823, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:54:44.823, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:44.823, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:44.824, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:44.824, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:44.824, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:44.824, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:44.825, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:54.825, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:54:54.826, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:54.826, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:54.826, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:54.826, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:54.827, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:54.827, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:54:54.827, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:04.828, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:55:04.828, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:04.829, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:04.829, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:04.829, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:04.829, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:04.830, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:04.830, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:14.831, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:55:14.832, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:14.832, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:14.832, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:14.832, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:14.833, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:14.833, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:14.833, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:24.834, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:55:24.834, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:24.835, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:24.835, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:24.835, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:24.835, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:24.836, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:24.836, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:34.836, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:55:34.837, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:34.837, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:34.837, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:34.838, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:34.838, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:34.838, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:34.839, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:44.839, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:55:44.839, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:44.840, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:44.840, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:44.840, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:44.840, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:44.841, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:44.841, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:54.841, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:55:54.842, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:54.842, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:54.842, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:54.843, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:54.843, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:54.843, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:55:54.843, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:04.844, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:56:04.844, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:04.845, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:04.845, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:04.845, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:04.845, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:04.846, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:04.846, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:14.846, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:56:14.847, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:14.847, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:14.847, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:14.848, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:14.848, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:14.848, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:14.848, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:24.849, 0, 5951 MiB, 81920 MiB, 55 %
2026/07/04 01:56:24.849, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:24.850, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:24.850, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:24.850, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:24.850, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:24.851, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:24.851, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:34.851, 0, 5951 MiB, 81920 MiB, 75 %
2026/07/04 01:56:34.852, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:34.852, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:34.852, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:34.852, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:34.853, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:34.853, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:34.853, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:44.854, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:56:44.854, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:44.854, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:44.855, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:44.855, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:44.855, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:44.855, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:44.856, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:54.856, 0, 5951 MiB, 81920 MiB, 53 %
2026/07/04 01:56:54.857, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:54.857, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:54.857, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:54.857, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:54.858, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:54.858, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:56:54.858, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:04.859, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:57:04.859, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:04.859, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:04.860, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:04.860, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:04.860, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:04.860, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:04.861, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:14.861, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:57:14.862, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:14.862, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:14.862, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:14.862, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:14.863, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:14.863, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:14.863, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:24.864, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:57:24.865, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:24.865, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:24.865, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:24.866, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:24.866, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:24.866, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:24.866, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:34.867, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:57:34.868, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:34.868, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:34.868, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:34.868, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:34.869, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:34.869, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:34.869, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:44.870, 0, 5951 MiB, 81920 MiB, 46 %
2026/07/04 01:57:44.870, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:44.870, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:44.871, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:44.871, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:44.871, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:44.871, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:44.872, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:54.872, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:57:54.873, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:54.873, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:54.873, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:54.873, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:54.874, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:54.874, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:57:54.874, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:04.875, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:58:04.876, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:04.876, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:04.876, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:04.877, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:04.877, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:04.877, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:04.877, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:14.878, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:58:14.878, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:14.879, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:14.879, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:14.879, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:14.880, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:14.880, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:14.880, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:24.880, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:58:24.881, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:24.881, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:24.882, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:24.882, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:24.882, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:24.882, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:24.883, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:34.883, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:58:34.884, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:34.884, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:34.884, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:34.884, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:34.885, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:34.885, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:34.885, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:44.886, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:58:44.886, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:44.886, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:44.887, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:44.887, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:44.887, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:44.887, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:44.888, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:54.889, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:58:54.889, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:54.890, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:54.890, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:54.890, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:54.891, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:54.891, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:58:54.891, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:04.892, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:59:04.892, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:04.892, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:04.893, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:04.893, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:04.893, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:04.893, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:04.894, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:14.894, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:59:14.895, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:14.895, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:14.895, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:14.895, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:14.896, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:14.896, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:14.896, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:24.897, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:59:24.897, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:24.898, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:24.898, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:24.898, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:24.898, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:24.899, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:24.899, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:34.899, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:59:34.900, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:34.900, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:34.900, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:34.901, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:34.901, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:34.901, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:34.901, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:44.902, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:59:44.902, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:44.903, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:44.903, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:44.903, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:44.903, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:44.904, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:44.904, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:54.904, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 01:59:54.905, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:54.905, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:54.906, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:54.906, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:54.906, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:54.907, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 01:59:54.907, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:04.907, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 02:00:04.908, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:04.908, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:04.909, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:04.909, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:04.909, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:04.910, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:04.910, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:14.911, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 02:00:14.912, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:14.912, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:14.912, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:14.913, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:14.913, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:14.913, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:14.914, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:24.914, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 02:00:24.915, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:24.915, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:24.915, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:24.916, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:24.916, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:24.916, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:24.917, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:34.917, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 02:00:34.918, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:34.918, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:34.918, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:34.919, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:34.919, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:34.919, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:34.919, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:44.920, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 02:00:44.921, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:44.921, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:44.921, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:44.922, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:44.922, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:44.922, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:44.922, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:54.923, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 02:00:54.924, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:54.924, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:54.924, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:54.925, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:54.925, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:54.925, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:00:54.925, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:04.926, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 02:01:04.927, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:04.927, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:04.927, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:04.927, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:04.928, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:04.928, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:04.928, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:14.929, 0, 5951 MiB, 81920 MiB, 6 %
2026/07/04 02:01:14.930, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:14.930, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:14.930, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:14.930, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:14.931, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:14.931, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:14.931, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:24.932, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 02:01:24.932, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:24.932, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:24.933, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:24.933, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:24.933, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:24.934, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:24.934, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:34.935, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 02:01:34.935, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:34.935, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:34.936, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:34.936, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:34.936, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:34.936, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:34.937, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:44.938, 0, 5951 MiB, 81920 MiB, 0 %
2026/07/04 02:01:44.939, 1, 0 MiB, 81920 MiB, 0 %
2026/07/04 02:01:44.939, 2, 0 MiB, 81920 MiB, 0 %
